ZCTA5,STATE,COUNTY,TRACT,GEOID,POPPT,HUPT,AREAPT, AREALANDPT,ZPOP,ZHU,ZAREA,ZAREALAND,TRPOP,TRHU,TRAREA,TRAREALAND,ZPOPPCT,ZHUPCT,ZAREAPCT,ZAREALANDPCT,TRPOPPCT,TRHUPCT,TRAREAPCT,TRAREALANDPCT
05649,50,023,955400,50023955400,223,105,330377,327050,574,260,40558607,40440628,3870,1727,37687116,37316636,38.85,40.38,.81,.81,5.76,6.08,.88,.88
05650,50,023,954100,50023954100,1123,612,62764298,60980569,1123,612,62764298,60980569,2513,1555,201137292,195426647,100,100,100,100,44.69,39.36,31.2,31.2
05651,50,023,955000,50023955000,1546,651,44977192,44496815,1546,651,44977192,44496815,2576,1129,83182275,82532073,100,100,100,100,60.02,57.66,54.07,53.91
05652,50,015,953000,50015953000,776,333,82034358,81138885,776,333,82034358,81138885,2344,1241,292234786,289397169,100,100,100,100,33.11,26.83,28.07,28.04
05653,50,015,953000,50015953000,547,379,84476039,82811407,547,379,84476039,82811407,2344,1241,292234786,289397169,100,100,100,100,23.34,30.54,28.91,28.62
05654,50,017,959101,50017959101,32,15,1585568,1585243,970,454,7596974,7464479,2111,1059,201709494,200840530,3.3,3.3,20.87,21.24,1.52,1.42,.79,.79
05654,50,017,959200,50017959200,133,60,1548439,1494112,970,454,7596974,7464479,3389,1479,104775839,104254179,13.71,13.22,20.38,20.02,3.92,4.06,1.48,1.43
05654,50,023,955400,50023955400,805,379,4462967,4385124,970,454,7596974,7464479,3870,1727,37687116,37316636,82.99,83.48,58.75,58.75,20.8,21.95,11.84,11.75
05655,50,015,953300,50015953300,2868,1331,91149069,87894850,2868,1331,91149069,87894850,2954,1372,100824081,97362069,100,100,100,100,97.09,97.01,90.4,90.28
05656,50,015,953100,50015953100,62,27,5143455,5133204,3508,1372,121913910,120920167,3659,1698,164946861,163664496,1.77,1.97,4.22,4.25,1.69,1.59,3.12,3.14
05656,50,015,953200,50015953200,3446,1345,116770455,115786963,3508,1372,121913910,120920167,3446,1345,116770455,115786963,98.23,98.03,95.78,95.75,100,100,100,100
05657,50,015,953400,50015953400,56,95,1250825,363568,56,95,1250825,363568,2531,1299,203861261,201554544,100,100,100,100,2.21,7.31,.61,.18
05658,50,023,954000,50023954000,1273,595,82875719,80546275,1402,676,99751307,97260005,4264,2065,266780715,262178205,90.8,88.02,83.08,82.82,29.85,28.81,31.07,30.72
05658,50,023,954100,50023954100,129,81,16875588,16713730,1402,676,99751307,97260005,2513,1555,201137292,195426647,9.2,11.98,16.92,17.18,5.13,5.21,8.39,8.55
05660,50,023,954400,50023954400,1162,567,81806906,81339384,1660,841,103388905,102910453,2995,1436,215771164,214498567,70,67.42,79.13,79.04,38.8,39.48,37.91,37.92
05660,50,023,955700,50023955700,34,20,660994,660597,1660,841,103388905,102910453,1719,1011,69668362,69197572,2.05,2.38,.64,.64,1.98,1.98,.95,.95
05660,50,023,955800,50023955800,464,254,20921005,20910472,1660,841,103388905,102910453,1353,1201,94407186,94383542,27.95,30.2,20.24,20.32,34.29,21.15,22.16,22.15
05661,50,015,953300,50015953300,26,13,1033573,1030108,5620,2721,172654310,171151061,2954,1372,100824081,97362069,.46,.48,.6,.6,.88,.95,1.03,1.06
05661,50,015,953400,50015953400,367,220,37772649,37637737,5620,2721,172654310,171151061,2531,1299,203861261,201554544,6.53,8.09,21.88,21.99,14.5,16.94,18.53,18.67
05661,50,015,953500,50015953500,5227,2488,133848088,132483216,5620,2721,172654310,171151061,5227,2488,133848088,132483216,93.01,91.44,77.52,77.41,100,100,100,100
05663,50,017,959200,50017959200,14,8,2974648,2973592,6773,2377,142440147,141990167,3389,1479,104775839,104254179,.21,.34,2.09,2.09,.41,.54,2.84,2.85
05663,50,023,954400,50023954400,37,25,4555879,4551052,6773,2377,142440147,141990167,2995,1436,215771164,214498567,.55,1.05,3.2,3.21,1.24,1.74,2.11,2.12
05663,50,023,954500,50023954500,518,235,18340654,18229885,6773,2377,142440147,141990167,2887,1236,95683936,93949224,7.65,9.89,12.88,12.84,17.94,19.01,19.17,19.4
05663,50,023,955500,50023955500,6204,2109,116568966,116235638,6773,2377,142440147,141990167,6898,2542,221856200,221397408,91.6,88.73,81.84,81.86,89.94,82.97,52.54,52.5
05664,50,023,955500,50023955500,80,34,43125,43125,80,34,43125,43125,6898,2542,221856200,221397408,100,100,100,100,1.16,1.34,.02,.02
05667,50,023,954000,50023954000,1850,840,105985423,105401903,2166,1000,117752850,117134422,4264,2065,266780715,262178205,85.41,84,90.01,89.98,43.39,40.68,39.73,40.2
05667,50,023,954100,50023954100,142,66,8832071,8828677,2166,1000,117752850,117134422,2513,1555,201137292,195426647,6.56,6.6,7.5,7.54,5.65,4.24,4.39,4.52
05667,50,023,955000,50023955000,174,94,2935356,2903842,2166,1000,117752850,117134422,2576,1129,83182275,82532073,8.03,9.4,2.49,2.48,6.75,8.33,3.53,3.52
05669,50,001,960600,50001960600,18,11,2123013,2118951,634,413,109981610,109852084,2644,1545,530700838,528820009,2.84,2.66,1.93,1.93,.68,.71,.4,.4
05669,50,017,959300,50017959300,12,9,2856488,2856488,634,413,109981610,109852084,2538,1347,206009087,204831119,1.89,2.18,2.6,2.6,.47,.67,1.39,1.39
05669,50,023,955500,50023955500,604,393,105002109,104876645,634,413,109981610,109852084,6898,2542,221856200,221397408,95.27,95.16,95.47,95.47,8.76,15.46,47.33,47.37
05672,50,015,953600,50015953600,4314,3526,188454133,188029710,4314,3526,188454133,188029710,4314,3526,188454133,188029710,100,100,100,100,100,100,100,100
05673,50,023,955700,50023955700,1685,991,69007368,68536975,2574,1938,142493549,142010045,1719,1011,69668362,69197572,65.46,51.14,48.43,48.26,98.02,98.02,99.05,99.05
05673,50,023,955800,50023955800,889,947,73486181,73473070,2574,1938,142493549,142010045,1353,1201,94407186,94383542,34.54,48.86,51.57,51.74,65.71,78.85,77.84,77.85
05674,50,023,955600,50023955600,1705,2232,103538053,103409221,1705,2232,103538053,103409221,1705,2232,103538053,103409221,100,100,100,100,100,100,100,100
05675,50,017,959101,50017959101,1064,576,103085817,102947135,1064,576,103085817,102947135,2111,1059,201709494,200840530,100,100,100,100,50.4,54.39,51.11,51.26
05676,50,007,002900,50007002900,488,225,52187585,51558280,4984,2391,266549335,262963370,6227,2588,345046954,343606277,9.79,9.41,19.58,19.61,7.84,8.69,15.12,15.01
05676,50,023,954300,50023954300,2832,1381,87419442,85072018,4984,2391,266549335,262963370,5064,2385,128868110,124929167,56.82,57.76,32.8,32.35,55.92,57.9,67.84,68.1
05676,50,023,954400,50023954400,1664,785,126942308,126333072,4984,2391,266549335,262963370,2995,1436,215771164,214498567,33.39,32.83,47.62,48.04,55.56,54.67,58.83,58.9
05677,50,023,954300,50023954300,2232,1004,41448668,39857149,2232,1004,41448668,39857149,5064,2385,128868110,124929167,100,100,100,100,44.08,42.1,32.16,31.9
05678,50,023,955400,50023955400,163,77,1950584,1831705,163,77,1950584,1831705,3870,1727,37687116,37316636,100,100,100,100,4.21,4.46,5.18,4.91
05679,50,017,959101,50017959101,19,10,2406029,2399704,3296,1436,103408370,102935788,2111,1059,201709494,200840530,.58,.7,2.33,2.33,.9,.94,1.19,1.19
05679,50,017,959200,50017959200,3221,1405,99961403,99497769,3296,1436,103408370,102935788,3389,1479,104775839,104254179,97.72,97.84,96.67,96.66,95.04,95,95.41,95.44
05679,50,017,959300,50017959300,56,21,1040938,1038315,3296,1436,103408370,102935788,2538,1347,206009087,204831119,1.7,1.46,1.01,1.01,2.21,1.56,.51,.51
05680,50,015,953300,50015953300,60,28,8641439,8437111,2168,1012,173479226,171990350,2954,1372,100824081,97362069,2.77,2.77,4.98,4.91,2.03,2.04,8.57,8.67
05680,50,015,953400,50015953400,2108,984,164837787,163553239,2168,1012,173479226,171990350,2531,1299,203861261,201554544,97.23,97.23,95.02,95.09,83.29,75.75,80.86,81.15
05681,50,023,954100,50023954100,458,413,69131615,66106347,458,413,69131615,66106347,2513,1555,201137292,195426647,100,100,100,100,18.23,26.56,34.37,33.83
05682,50,023,954100,50023954100,61,29,8180995,8159430,1251,561,120101384,119607040,2513,1555,201137292,195426647,4.88,5.17,6.81,6.82,2.43,1.86,4.07,4.18
05682,50,023,954200,50023954200,1190,532,111920389,111447610,1251,561,120101384,119607040,2729,1209,203842649,202625099,95.12,94.83,93.19,93.18,43.61,44,54.91,55
05701,50,021,962400,50021962400,27,16,953427,946123,20802,10267,151478660,150827254,2991,1426,112878677,112235385,.13,.16,.63,.63,.9,1.12,.84,.84
05701,50,021,962700,50021962700,3235,1497,31975483,31751311,20802,10267,151478660,150827254,4054,1871,50079223,49642506,15.55,14.58,21.11,21.05,79.8,80.01,63.85,63.96
05701,50,021,962800,50021962800,1059,683,98659483,98566170,20802,10267,151478660,150827254,2926,3860,349948188,348615497,5.09,6.65,65.13,65.35,36.19,17.69,28.19,28.27
05701,50,021,963000,50021963000,4371,2092,4597841,4573538,20802,10267,151478660,150827254,4371,2092,4597841,4573538,21.01,20.38,3.04,3.03,100,100,100,100
05701,50,021,963100,50021963100,3408,1825,1356601,1356601,20802,10267,151478660,150827254,3408,1825,1356601,1356601,16.38,17.78,.9,.9,100,100,100,100
05701,50,021,963200,50021963200,3160,1472,6150202,5977005,20802,10267,151478660,150827254,3174,1483,6158683,5985255,15.19,14.34,4.06,3.96,99.56,99.26,99.86,99.86
05701,50,021,963300,50021963300,5542,2682,7785623,7656506,20802,10267,151478660,150827254,5542,2682,7785623,7656506,26.64,26.12,5.14,5.08,100,100,100,100
05730,50,021,964000,50021964000,302,243,36222145,35911950,302,243,36222145,35911950,3316,2131,240877988,238518313,100,100,100,100,9.11,11.4,15.04,15.06
05732,50,021,962300,50021962300,105,74,14812107,14065702,708,584,29550514,25461747,2586,1708,323876660,312719117,14.83,12.67,50.12,55.24,4.06,4.33,4.57,4.5
05732,50,021,963600,50021963600,603,510,14738407,11396045,708,584,29550514,25461747,4717,2216,109678861,100742852,85.17,87.33,49.88,44.76,12.78,23.01,13.44,11.31
05733,50,001,960600,50001960600,180,123,64319696,63879837,5895,3145,300210120,295939588,2644,1545,530700838,528820009,3.05,3.91,21.42,21.59,6.81,7.96,12.12,12.08
05733,50,001,960900,50001960900,93,38,13072836,12989578,5895,3145,300210120,295939588,5337,2590,478328300,456816582,1.58,1.21,4.35,4.39,1.74,1.47,2.73,2.84
05733,50,001,961000,50001961000,910,576,45291931,44384364,5895,3145,300210120,295939588,2236,1354,134149897,128776493,15.44,18.31,15.09,15,40.7,42.54,33.76,34.47
05733,50,021,962200,50021962200,3966,1854,103954980,103397361,5895,3145,300210120,295939588,3966,1854,103954980,103397361,67.28,58.95,34.63,34.94,100,100,100,100
05733,50,021,962300,50021962300,598,490,63669255,61577193,5895,3145,300210120,295939588,2586,1708,323876660,312719117,10.14,15.58,21.21,20.81,23.12,28.69,19.66,19.69
05733,50,021,962400,50021962400,148,64,9901422,9711255,5895,3145,300210120,295939588,2991,1426,112878677,112235385,2.51,2.03,3.3,3.28,4.95,4.49,8.77,8.65
05734,50,001,960400,50001960400,7,8,227317,217106,1306,702,114776651,114233931,5094,2325,360522446,321950543,.54,1.14,.2,.19,.14,.34,.06,.07
05734,50,001,960900,50001960900,1299,694,114549334,114016825,1306,702,114776651,114233931,5337,2590,478328300,456816582,99.46,98.86,99.8,99.81,24.34,26.8,23.95,24.96
05735,50,021,962300,50021962300,359,224,28000954,26869543,4402,1751,117005384,110986031,2586,1708,323876660,312719117,8.16,12.79,23.93,24.21,13.88,13.11,8.65,8.59
05735,50,021,962600,50021962600,27,9,584315,554652,4402,1751,117005384,110986031,2326,1076,46575371,46436047,.61,.51,.5,.5,1.16,.84,1.25,1.19
05735,50,021,963500,50021963500,63,30,5312274,5310885,4402,1751,117005384,110986031,1790,981,191187833,190708583,1.43,1.71,4.54,4.79,3.52,3.06,2.78,2.78
05735,50,021,963600,50021963600,3945,1484,82845549,77988659,4402,1751,117005384,110986031,4717,2216,109678861,100742852,89.62,84.75,70.8,70.27,83.63,66.97,75.53,77.41
05735,50,021,963800,50021963800,8,4,262292,262292,4402,1751,117005384,110986031,4582,2597,173388417,168389346,.18,.23,.22,.24,.17,.15,.15,.16
05736,50,021,962600,50021962600,2,2,151679,138494,684,320,15697856,15512592,2326,1076,46575371,46436047,.29,.63,.97,.89,.09,.19,.33,.3
05736,50,021,962700,50021962700,668,307,15537696,15365848,684,320,15697856,15512592,4054,1871,50079223,49642506,97.66,95.94,98.98,99.05,16.48,16.41,31.03,30.95
05736,50,021,963200,50021963200,14,11,8481,8250,684,320,15697856,15512592,3174,1483,6158683,5985255,2.05,3.44,.05,.05,.44,.74,.14,.14
05737,50,021,962100,50021962100,875,463,169371097,166225438,875,463,169371097,166225438,1804,1080,244131397,240790286,100,100,100,100,48.5,42.87,69.38,69.03
05738,50,021,962800,50021962800,1056,568,129932415,129398256,1072,576,130236454,129702295,2926,3860,349948188,348615497,98.51,98.61,99.77,99.77,36.09,14.72,37.13,37.12
05738,50,021,964000,50021964000,16,8,304039,304039,1072,576,130236454,129702295,3316,2131,240877988,238518313,1.49,1.39,.23,.23,.48,.38,.13,.13
05739,50,021,963500,50021963500,30,13,325188,325188,1407,757,142118439,141638614,1790,981,191187833,190708583,2.13,1.72,.23,.23,1.68,1.33,.17,.17
05739,50,021,964000,50021964000,8,4,107115,107115,1407,757,142118439,141638614,3316,2131,240877988,238518313,.57,.53,.08,.08,.24,.19,.04,.04
05739,50,021,964200,50021964200,1369,740,141686136,141206311,1407,757,142118439,141638614,1566,887,221067598,220379125,97.3,97.75,99.7,99.69,87.42,83.43,64.09,64.07
05740,50,001,960700,50001960700,25,15,72134,72134,25,15,72134,72134,3957,1860,70606576,70248925,100,100,100,100,.63,.81,.1,.1
05742,50,021,964000,50021964000,597,416,67434318,66695489,597,416,67434318,66695489,3316,2131,240877988,238518313,100,100,100,100,18,19.52,28,27.96
05743,50,021,962300,50021962300,1427,827,202805680,199493779,4330,2331,261901193,256031317,2586,1708,323876660,312719117,32.96,35.48,77.44,77.92,55.18,48.42,62.62,63.79
05743,50,021,963600,50021963600,169,222,12094905,11358148,4330,2331,261901193,256031317,4717,2216,109678861,100742852,3.9,9.52,4.62,4.44,3.58,10.02,11.03,11.27
05743,50,021,963700,50021963700,2734,1282,47000608,45179390,4330,2331,261901193,256031317,2734,1282,47000608,45179390,63.14,55,17.95,17.65,100,100,100,100
05744,50,021,962400,50021962400,452,225,49060144,48849181,533,258,57828373,57617410,2991,1426,112878677,112235385,84.8,87.21,84.84,84.78,15.11,15.78,43.46,43.52
05744,50,021,962600,50021962600,81,33,8768229,8768229,533,258,57828373,57617410,2326,1076,46575371,46436047,15.2,12.79,15.16,15.22,3.48,3.07,18.83,18.88
05747,50,001,960600,50001960600,280,233,131280973,131031229,280,233,131280973,131031229,2644,1545,530700838,528820009,100,100,100,100,10.59,15.08,24.74,24.78
05748,50,001,960600,50001960600,323,208,98760668,98481990,323,208,98760668,98481990,2644,1545,530700838,528820009,100,100,100,100,12.22,13.46,18.61,18.62
05751,50,021,962800,50021962800,811,2609,121356290,120651071,811,2609,121356290,120651071,2926,3860,349948188,348615497,100,100,100,100,27.72,67.59,34.68,34.61
05753,50,001,960400,50001960400,865,365,48544718,47207508,10491,3921,222260927,219488982,5094,2325,360522446,321950543,8.25,9.31,21.84,21.51,16.98,15.7,13.47,14.66
05753,50,001,960700,50001960700,3932,1845,70534442,70176791,10491,3921,222260927,219488982,3957,1860,70606576,70248925,37.48,47.05,31.73,31.97,99.37,99.19,99.9,99.9
05753,50,001,960800,50001960800,4539,1208,30966161,30312089,10491,3921,222260927,219488982,4539,1208,30966161,30312089,43.27,30.81,13.93,13.81,100,100,100,100
05753,50,001,960900,50001960900,1155,503,72215606,71792594,10491,3921,222260927,219488982,5337,2590,478328300,456816582,11.01,12.83,32.49,32.71,21.64,19.42,15.1,15.72
05757,50,021,963500,50021963500,791,449,61923264,61887683,832,470,63441715,63406134,1790,981,191187833,190708583,95.07,95.53,97.61,97.61,44.19,45.77,32.39,32.45
05757,50,021,963800,50021963800,41,21,1518451,1518451,832,470,63441715,63406134,4582,2597,173388417,168389346,4.93,4.47,2.39,2.39,.89,.81,.88,.9
05758,50,021,964000,50021964000,784,662,78939755,78064490,784,662,78939755,78064490,3316,2131,240877988,238518313,100,100,100,100,23.64,31.07,32.77,32.73
05759,50,021,962700,50021962700,89,41,1349433,1308736,1827,857,47115714,46632446,4054,1871,50079223,49642506,4.87,4.78,2.86,2.81,2.2,2.19,2.69,2.64
05759,50,021,963400,50021963400,1738,816,45766281,45323710,1827,857,47115714,46632446,2571,1166,81644032,81086839,95.13,95.22,97.14,97.19,67.6,69.98,56.06,55.9
05760,50,001,960900,50001960900,1079,576,97147467,95987187,1123,645,103496620,101458624,5337,2590,478328300,456816582,96.08,89.3,93.87,94.61,20.22,22.24,20.31,21.01
05760,50,021,962300,50021962300,44,69,6349153,5471437,1123,645,103496620,101458624,2586,1708,323876660,312719117,3.92,10.7,6.13,5.39,1.7,4.04,1.96,1.75
05761,50,021,963500,50021963500,2,4,208652,208652,1000,588,98550994,98392373,1790,981,191187833,190708583,.2,.68,.21,.21,.11,.41,.11,.11
05761,50,021,964200,50021964200,174,135,22556084,22554535,1000,588,98550994,98392373,1566,887,221067598,220379125,17.4,22.96,22.89,22.92,11.11,15.22,10.2,10.23
05761,50,021,964300,50021964300,824,449,75786258,75629186,1000,588,98550994,98392373,1477,771,111101632,110562793,82.4,76.36,76.9,76.86,55.79,58.24,68.21,68.4
05762,50,021,962100,50021962100,542,431,51945368,51775536,542,431,51945368,51775536,1804,1080,244131397,240790286,100,100,100,100,30.04,39.91,21.28,21.5
05763,50,021,962100,50021962100,383,182,21779486,21753866,2747,1303,74743170,74482692,1804,1080,244131397,240790286,13.94,13.97,29.14,29.21,21.23,16.85,8.92,9.03
05763,50,021,962400,50021962400,2364,1121,52963684,52728826,2747,1303,74743170,74482692,2991,1426,112878677,112235385,86.06,86.03,70.86,70.79,79.04,78.61,46.92,46.98
05764,50,021,963800,50021963800,3452,1676,114590512,111862666,3452,1676,114590512,111862666,4582,2597,173388417,168389346,100,100,100,100,75.34,64.54,66.09,66.43
05765,50,021,962500,50021962500,1741,780,19678927,19249450,1803,806,20895538,20466061,1741,780,19678927,19249450,96.56,96.77,94.18,94.06,100,100,100,100
05765,50,021,962700,50021962700,62,26,1216611,1216611,1803,806,20895538,20466061,4054,1871,50079223,49642506,3.44,3.23,5.82,5.94,1.53,1.39,2.43,2.45
05766,50,001,960600,50001960600,572,334,118713094,118297320,572,334,118713094,118297320,2644,1545,530700838,528820009,100,100,100,100,21.63,21.62,22.37,22.37
05767,50,021,962100,50021962100,4,4,1035446,1035446,1143,836,148564205,147783985,1804,1080,244131397,240790286,.35,.48,.7,.7,.22,.37,.42,.43
05767,50,027,965200,50027965200,840,648,145854257,145107233,1143,836,148564205,147783985,2870,1691,264625015,263189465,73.49,77.51,98.18,98.19,29.27,38.32,55.12,55.13
05767,50,027,965300,50027965300,299,184,1674502,1641306,1143,836,148564205,147783985,299,184,1674502,1641306,26.16,22.01,1.13,1.11,100,100,100,100
05769,50,001,961000,50001961000,1216,735,83765859,79408330,1216,735,83765859,79408330,2236,1354,134149897,128776493,100,100,100,100,54.38,54.28,62.44,61.66
05770,50,001,960900,50001960900,1136,527,107582858,107000816,1136,527,107582858,107000816,5337,2590,478328300,456816582,100,100,100,100,21.29,20.35,22.49,23.42
05772,50,027,965400,50027965400,713,539,118608208,117891227,713,539,118608208,117891227,4089,2548,452445415,449611393,100,100,100,100,17.44,21.15,26.21,26.22
05773,50,021,963400,50021963400,21,9,2541642,2486233,2136,1112,184146856,183022821,2571,1166,81644032,81086839,.98,.81,1.38,1.36,.82,.77,3.11,3.07
05773,50,021,963500,50021963500,494,300,67922175,67496034,2136,1112,184146856,183022821,1790,981,191187833,190708583,23.13,26.98,36.88,36.88,27.6,30.58,35.53,35.39
05773,50,021,964000,50021964000,1609,798,57870616,57435230,2136,1112,184146856,183022821,3316,2131,240877988,238518313,75.33,71.76,31.43,31.38,48.52,37.45,24.02,24.08
05773,50,021,964200,50021964200,12,5,55812423,55605324,2136,1112,184146856,183022821,1566,887,221067598,220379125,.56,.45,30.31,30.38,.77,.56,25.25,25.23
05774,50,021,963500,50021963500,18,12,812602,812602,1129,924,60002627,57728711,1790,981,191187833,190708583,1.59,1.3,1.35,1.41,1.01,1.22,.43,.43
05774,50,021,963800,50021963800,1081,896,57017162,54745937,1129,924,60002627,57728711,4582,2597,173388417,168389346,95.75,96.97,95.02,94.83,23.59,34.5,32.88,32.51
05774,50,021,964300,50021964300,30,16,2172863,2170172,1129,924,60002627,57728711,1477,771,111101632,110562793,2.66,1.73,3.62,3.76,2.03,2.08,1.96,1.96
05775,50,021,964300,50021964300,623,306,33142511,32763435,623,306,33142511,32763435,1477,771,111101632,110562793,100,100,100,100,42.18,39.69,29.83,29.63
05776,50,003,970300,50003970300,714,482,115526003,115429345,714,482,115526003,115429345,1119,769,224829589,224561426,100,100,100,100,63.81,62.68,51.38,51.4
05777,50,021,962600,50021962600,2216,1032,37071148,36974672,3420,1546,125090935,124919107,2326,1076,46575371,46436047,64.8,66.75,29.64,29.6,95.27,95.91,79.59,79.62
05777,50,021,963400,50021963400,812,341,33336109,33276896,3420,1546,125090935,124919107,2571,1166,81644032,81086839,23.74,22.06,26.65,26.64,31.58,29.25,40.83,41.04
05777,50,021,963500,50021963500,392,173,54683678,54667539,3420,1546,125090935,124919107,1790,981,191187833,190708583,11.46,11.19,43.72,43.76,21.9,17.64,28.6,28.67
05778,50,001,960900,50001960900,570,246,54610226,54211530,733,313,64944318,64436792,5337,2590,478328300,456816582,77.76,78.59,84.09,84.13,10.68,9.5,11.42,11.87
05778,50,001,961000,50001961000,110,43,5092107,4983799,733,313,64944318,64436792,2236,1354,134149897,128776493,15.01,13.74,7.84,7.73,4.92,3.18,3.8,3.87
05778,50,021,962300,50021962300,53,24,5241985,5241463,733,313,64944318,64436792,2586,1708,323876660,312719117,7.23,7.67,8.07,8.13,2.05,1.41,1.62,1.68
05819,50,005,957400,50005957400,3852,1883,47934635,47505608,9444,4364,241599011,235484662,3852,1883,47934635,47505608,40.79,43.15,19.84,20.17,100,100,100,100
05819,50,005,957500,50005957500,3751,1639,47233275,46744740,9444,4364,241599011,235484662,3751,1639,47233275,46744740,39.72,37.56,19.55,19.85,100,100,100,100
05819,50,005,957600,50005957600,34,27,3913936,3913936,9444,4364,241599011,235484662,2196,1268,158336613,157271384,.36,.62,1.62,1.66,1.55,2.13,2.47,2.49
05819,50,005,957900,50005957900,1807,815,142517165,137320378,9444,4364,241599011,235484662,2988,1530,215793061,208674493,19.13,18.68,58.99,58.31,60.48,53.27,66.04,65.81
05820,50,019,951700,50019951700,662,363,62672026,62188349,662,363,62672026,62188349,4189,2209,453477168,449964793,100,100,100,100,15.8,16.43,13.82,13.82
05821,50,005,957600,50005957600,24,8,266349,266349,1269,769,92313288,90142483,2196,1268,158336613,157271384,1.89,1.04,.29,.3,1.09,.63,.17,.17
05821,50,005,957800,50005957800,267,144,25151792,24902020,1269,769,92313288,90142483,2928,1801,361067429,354502014,21.04,18.73,27.25,27.63,9.12,8,6.97,7.02
05821,50,005,957900,50005957900,978,617,66895147,64974114,1269,769,92313288,90142483,2988,1530,215793061,208674493,77.07,80.23,72.47,72.08,32.73,40.33,31,31.14
05822,50,019,951700,50019951700,24,11,1148049,1147135,1873,1159,107310957,100207825,4189,2209,453477168,449964793,1.28,.95,1.07,1.14,.57,.5,.25,.25
05822,50,019,951800,50019951800,1705,975,87099052,83383522,1873,1159,107310957,100207825,2810,1531,116235513,112027747,91.03,84.12,81.17,83.21,60.68,63.68,74.93,74.43
05822,50,019,951900,50019951900,144,173,19063856,15677168,1873,1159,107310957,100207825,2424,1584,242202167,230611111,7.69,14.93,17.77,15.64,5.94,10.92,7.87,6.8
05824,50,005,957100,50005957100,268,128,39836145,39755912,1139,753,139683615,134108115,2246,1343,151390026,150905486,23.53,17,28.52,29.64,11.93,9.53,26.31,26.34
05824,50,009,950500,50009950500,871,625,99847470,94352203,1139,753,139683615,134108115,3238,2170,652501304,643501127,76.47,83,71.48,70.36,26.9,28.8,15.3,14.66
05825,50,019,951900,50019951900,191,93,6656344,6586438,191,93,6656344,6586438,2424,1584,242202167,230611111,100,100,100,100,7.88,5.87,2.75,2.86
05826,50,019,951700,50019951700,970,499,78179477,77879498,983,509,81359849,81059665,4189,2209,453477168,449964793,98.68,98.04,96.09,96.08,23.16,22.59,17.24,17.31
05826,50,019,952000,50019952000,13,10,3180372,3180167,983,509,81359849,81059665,1884,1524,202013129,194924845,1.32,1.96,3.91,3.92,.69,.66,1.57,1.63
05827,50,019,951700,50019951700,305,184,37721845,36147413,309,190,39721225,38146793,4189,2209,453477168,449964793,98.71,96.84,94.97,94.76,7.28,8.33,8.32,8.03
05827,50,019,952000,50019952000,4,6,1999380,1999380,309,190,39721225,38146793,1884,1524,202013129,194924845,1.29,3.16,5.03,5.24,.21,.39,.99,1.03
05828,50,005,957000,50005957000,10,3,945888,944115,1928,962,139445777,139057565,4275,2649,517062706,512706229,.52,.31,.68,.68,.23,.11,.18,.18
05828,50,005,957600,50005957600,1918,959,138499889,138113450,1928,962,139445777,139057565,2196,1268,158336613,157271384,99.48,99.69,99.32,99.32,87.34,75.63,87.47,87.82
05829,50,019,951100,50019951100,202,129,27362202,27193832,2003,1118,70164610,65946490,2401,1914,286759791,273590108,10.08,11.54,39,41.24,8.41,6.74,9.54,9.94
05829,50,019,951200,50019951200,1324,741,39840111,35835827,2003,1118,70164610,65946490,2850,1472,80652009,76319990,66.1,66.28,56.78,54.34,46.46,50.34,49.4,46.95
05829,50,019,951300,50019951300,477,248,2962297,2916831,2003,1118,70164610,65946490,1771,938,68529606,50891563,23.81,22.18,4.22,4.42,26.93,26.44,4.32,5.73
05830,50,019,951100,50019951100,447,318,71945488,70170834,1502,849,82978269,81183397,2401,1914,286759791,273590108,29.76,37.46,86.7,86.43,18.62,16.61,25.09,25.65
05830,50,019,951200,50019951200,1055,531,11032781,11012563,1502,849,82978269,81183397,2850,1472,80652009,76319990,70.24,62.54,13.3,13.57,37.02,36.07,13.68,14.43
05832,50,005,957100,50005957100,859,689,70516071,70238806,982,740,76285278,76002046,2246,1343,151390026,150905486,87.47,93.11,92.44,92.42,38.25,51.3,46.58,46.54
05832,50,005,957200,50005957200,123,51,5769207,5763240,982,740,76285278,76002046,2646,1257,44598040,44098542,12.53,6.89,7.56,7.58,4.65,4.06,12.94,13.07
05833,50,019,951100,50019951100,273,184,37584389,37418358,273,184,37584389,37418358,2401,1914,286759791,273590108,100,100,100,100,11.37,9.61,13.11,13.68
05836,50,005,957000,50005957000,394,297,45808129,45306487,1068,607,74670364,73952556,4275,2649,517062706,512706229,36.89,48.93,61.35,61.26,9.22,11.21,8.86,8.84
05836,50,005,957700,50005957700,674,310,28862235,28646069,1068,607,74670364,73952556,3010,1423,101058793,100026069,63.11,51.07,38.65,38.74,22.39,21.78,28.56,28.64
05837,50,005,957000,50005957000,63,41,9359802,9357465,353,232,119173644,119051448,4275,2649,517062706,512706229,17.85,17.67,7.85,7.86,1.47,1.55,1.81,1.83
05837,50,009,950500,50009950500,290,191,109813842,109693983,353,232,119173644,119051448,3238,2170,652501304,643501127,82.15,82.33,92.15,92.14,8.96,8.8,16.83,17.05
05839,50,019,952000,50019952000,775,486,63796192,62693329,775,486,63796192,62693329,1884,1524,202013129,194924845,100,100,100,100,41.14,31.89,31.58,32.16
