,Station_Longitude,Station_Name,Station_Latitude,lonlat,ZIPCODE
205,-73.947408,Lorimer St,40.703869,"(-73.947407999999996, 40.703868999999997)",11206
206,-73.947408,Lorimer St,40.703869,"(-73.947407999999996, 40.703868999999997)",11206
237,-73.94067,Grand St,40.711926,"(-73.940669999999997, 40.711925999999998)",11206
238,-73.94067,Grand St,40.711926,"(-73.940669999999997, 40.711925999999998)",11206
239,-73.93985,Montrose Av,40.707739000000004,"(-73.939850000000007, 40.707739000000004)",11206
240,-73.93985,Montrose Av,40.707739000000004,"(-73.939850000000007, 40.707739000000004)",11206
241,-73.93314699999999,Morgan Av,40.706152,"(-73.933146999999991, 40.706152000000003)",11206
242,-73.93314699999999,Morgan Av,40.706152,"(-73.933146999999991, 40.706152000000003)",11206
694,-73.95030799999999,Broadway,40.706092,"(-73.950307999999993, 40.706091999999998)",11206
695,-73.95030799999999,Broadway,40.706092,"(-73.950307999999993, 40.706091999999998)",11206
696,-73.95030799999999,Broadway,40.706092,"(-73.950307999999993, 40.706091999999998)",11206
697,-73.95030799999999,Broadway,40.706092,"(-73.950307999999993, 40.706091999999998)",11206
698,-73.950234,Flushing Av,40.700377,"(-73.950233999999995, 40.700377000000003)",11206
699,-73.949046,Myrtle-Willoughby Avs,40.694568,"(-73.949045999999996, 40.694567999999997)",11206
1261,-73.94067,Grand St,40.711926,"(-73.940669999999997, 40.711925999999998)",11206
1262,-73.94067,Grand St,40.711926,"(-73.940669999999997, 40.711925999999998)",11206
1505,-73.950234,Flushing Av,40.700377,"(-73.950233999999995, 40.700377000000003)",11206
1506,-73.949046,Myrtle-Willoughby Avs,40.694568,"(-73.949045999999996, 40.694567999999997)",11206
1739,-73.947408,Lorimer St,40.703869,"(-73.947407999999996, 40.703868999999997)",11206
1740,-73.947408,Lorimer St,40.703869,"(-73.947407999999996, 40.703868999999997)",11206
1741,-73.93314699999999,Morgan Av,40.706152,"(-73.933146999999991, 40.706152000000003)",11206
207,-73.95343100000001,Hewes St,40.70687,"(-73.953431000000009, 40.706870000000002)",11211
208,-73.95343100000001,Hewes St,40.70687,"(-73.953431000000009, 40.706870000000002)",11211
209,-73.957757,Marcy Av,40.708359,"(-73.957757000000001, 40.708359000000002)",11211
210,-73.957757,Marcy Av,40.708359,"(-73.957757000000001, 40.708359000000002)",11211
211,-73.957757,Marcy Av,40.708359,"(-73.957757000000001, 40.708359000000002)",11211
233,-73.956872,Bedford Av,40.717304,"(-73.956872000000004, 40.717303999999999)",11211
234,-73.956872,Bedford Av,40.717304,"(-73.956872000000004, 40.717303999999999)",11211
235,-73.944053,Graham Av,40.714565,"(-73.944052999999997, 40.714565)",11211
236,-73.944053,Graham Av,40.714565,"(-73.944052999999997, 40.714565)",11211
692,-73.951418,Metropolitan Av,40.712792,"(-73.951418000000004, 40.712792)",11211
693,-73.951418,Metropolitan Av,40.712792,"(-73.951418000000004, 40.712792)",11211
1228,-73.957757,Marcy Av,40.708359,"(-73.957757000000001, 40.708359000000002)",11211
1229,-73.957757,Marcy Av,40.708359,"(-73.957757000000001, 40.708359000000002)",11211
1230,-73.957757,Marcy Av,40.708359,"(-73.957757000000001, 40.708359000000002)",11211
1231,-73.957757,Marcy Av,40.708359,"(-73.957757000000001, 40.708359000000002)",11211
1232,-73.957757,Marcy Av,40.708359,"(-73.957757000000001, 40.708359000000002)",11211
1255,-73.956872,Bedford Av,40.717304,"(-73.956872000000004, 40.717303999999999)",11211
1256,-73.956872,Bedford Av,40.717304,"(-73.956872000000004, 40.717303999999999)",11211
1257,-73.950275,Lorimer St,40.714063,"(-73.950275000000005, 40.714063000000003)",11211
1258,-73.950275,Lorimer St,40.714063,"(-73.950275000000005, 40.714063000000003)",11211
1259,-73.944053,Graham Av,40.714565,"(-73.944052999999997, 40.714565)",11211
1260,-73.944053,Graham Av,40.714565,"(-73.944052999999997, 40.714565)",11211
1503,-73.951418,Metropolitan Av,40.712792,"(-73.951418000000004, 40.712792)",11211
1504,-73.951418,Metropolitan Av,40.712792,"(-73.951418000000004, 40.712792)",11211
212,-73.987437,Essex St,40.718315000000004,"(-73.987437, 40.718315000000004)",10002
213,-73.987437,Essex St,40.718315000000004,"(-73.987437, 40.718315000000004)",10002
214,-73.993915,Bowery,40.720279999999995,"(-73.993915000000001, 40.720279999999995)",10002
215,-73.993915,Bowery,40.720279999999995,"(-73.993915000000001, 40.720279999999995)",10002
539,-73.993753,Grand St,40.718267,"(-73.993752999999998, 40.718266999999997)",10002
540,-73.993753,Grand St,40.718267,"(-73.993752999999998, 40.718266999999997)",10002
541,-73.993753,Grand St,40.718267,"(-73.993752999999998, 40.718266999999997)",10002
544,-73.988114,Delancey St,40.718610999999996,"(-73.988113999999996, 40.718610999999996)",10002
545,-73.988114,Delancey St,40.718610999999996,"(-73.988113999999996, 40.718610999999996)",10002
546,-73.990173,East Broadway,40.713715,"(-73.990172999999999, 40.713715000000001)",10002
1424,-73.988114,Delancey St,40.718610999999996,"(-73.988113999999996, 40.718610999999996)",10002
1425,-73.988114,Delancey St,40.718610999999996,"(-73.988113999999996, 40.718610999999996)",10002
1426,-73.990173,East Broadway,40.713715,"(-73.990172999999999, 40.713715000000001)",10002
1427,-73.990173,East Broadway,40.713715,"(-73.990172999999999, 40.713715000000001)",10002
1428,-73.990173,East Broadway,40.713715,"(-73.990172999999999, 40.713715000000001)",10002
216,-73.889601,Metropolitan Av,40.711396,"(-73.889600999999999, 40.711396000000001)",11379
217,-73.895877,Fresh Pond Rd,40.706185999999995,"(-73.895876999999999, 40.706185999999995)",11385
218,-73.895877,Fresh Pond Rd,40.706185999999995,"(-73.895876999999999, 40.706185999999995)",11385
219,-73.903077,Forest Av,40.704423,"(-73.903076999999996, 40.704422999999998)",11385
220,-73.903077,Forest Av,40.704423,"(-73.903076999999996, 40.704422999999998)",11385
221,-73.90774,Seneca Av,40.702762,"(-73.907740000000004, 40.702762)",11385
222,-73.90774,Seneca Av,40.702762,"(-73.907740000000004, 40.702762)",11385
251,-73.904084,Halsey St,40.695602,"(-73.904083999999997, 40.695602000000001)",11385
252,-73.904084,Halsey St,40.695602,"(-73.904083999999997, 40.695602000000001)",11385
1265,-73.911586,Myrtle Av,40.699814,"(-73.911586, 40.699814000000003)",11385
1266,-73.911586,Myrtle Av,40.699814,"(-73.911586, 40.699814000000003)",11385
1267,-73.911586,Myrtle Av,40.699814,"(-73.911586, 40.699814000000003)",11385
1268,-73.904084,Halsey St,40.695602,"(-73.904083999999997, 40.695602000000001)",11385
1269,-73.904084,Halsey St,40.695602,"(-73.904083999999997, 40.695602000000001)",11385
1746,-73.904084,Halsey St,40.695602,"(-73.904083999999997, 40.695602000000001)",11385
1747,-73.904084,Halsey St,40.695602,"(-73.904083999999997, 40.695602000000001)",11385
223,-73.91971099999999,Knickerbocker Av,40.698664,"(-73.919710999999992, 40.698664000000001)",11237
224,-73.91971099999999,Knickerbocker Av,40.698664,"(-73.919710999999992, 40.698664000000001)",11237
243,-73.922913,Jefferson St,40.706607,"(-73.922912999999994, 40.706606999999998)",11237
244,-73.922913,Jefferson St,40.706607,"(-73.922912999999994, 40.706606999999998)",11237
245,-73.922913,Jefferson St,40.706607,"(-73.922912999999994, 40.706606999999998)",11237
246,-73.922913,Jefferson St,40.706607,"(-73.922912999999994, 40.706606999999998)",11237
247,-73.918425,DeKalb Av,40.703811,"(-73.918424999999999, 40.703811000000002)",11237
248,-73.918425,DeKalb Av,40.703811,"(-73.918424999999999, 40.703811000000002)",11237
249,-73.918425,DeKalb Av,40.703811,"(-73.918424999999999, 40.703811000000002)",11237
250,-73.918425,DeKalb Av,40.703811,"(-73.918424999999999, 40.703811000000002)",11237
1263,-73.918425,DeKalb Av,40.703811,"(-73.918424999999999, 40.703811000000002)",11237
1264,-73.918425,DeKalb Av,40.703811,"(-73.918424999999999, 40.703811000000002)",11237
1742,-73.922913,Jefferson St,40.706607,"(-73.922912999999994, 40.706606999999998)",11237
1743,-73.922913,Jefferson St,40.706607,"(-73.922912999999994, 40.706606999999998)",11237
1744,-73.918425,DeKalb Av,40.703811,"(-73.918424999999999, 40.703811000000002)",11237
1745,-73.918425,DeKalb Av,40.703811,"(-73.918424999999999, 40.703811000000002)",11237
227,-74.002578,8th Av,40.739777000000004,"(-74.002578, 40.739777000000004)",10011
228,-74.002578,8th Av,40.739777000000004,"(-74.002578, 40.739777000000004)",10011
342,-73.998041,23rd St,40.745906,"(-73.998041000000001, 40.745905999999998)",10011
343,-73.998041,23rd St,40.745906,"(-73.998041000000001, 40.745905999999998)",10011
344,-74.00169,14th St,40.740893,"(-74.001689999999996, 40.740893)",10011
345,-74.00169,14th St,40.740893,"(-74.001689999999996, 40.740893)",10011
346,-74.00169,14th St,40.740893,"(-74.001689999999996, 40.740893)",10011
347,-74.00169,14th St,40.740893,"(-74.001689999999996, 40.740893)",10011
348,-74.00169,14th St,40.740893,"(-74.001689999999996, 40.740893)",10011
533,-73.996209,14th St,40.738228,"(-73.996208999999993, 40.738227999999999)",10011
534,-73.996209,14th St,40.738228,"(-73.996208999999993, 40.738227999999999)",10011
535,-73.996209,14th St,40.738228,"(-73.996208999999993, 40.738227999999999)",10011
536,-73.996209,14th St,40.738228,"(-73.996208999999993, 40.738227999999999)",10011
767,-73.995657,23rd St,40.744081,"(-73.995656999999994, 40.744081000000001)",10011
768,-73.995657,23rd St,40.744081,"(-73.995656999999994, 40.744081000000001)",10011
769,-73.99787099999999,18th St,40.741040000000005,"(-73.997870999999989, 40.741040000000005)",10011
770,-73.99787099999999,18th St,40.741040000000005,"(-73.997870999999989, 40.741040000000005)",10011
771,-74.000201,14th St,40.737826,"(-74.000201000000004, 40.737825999999998)",10011
772,-74.000201,14th St,40.737826,"(-74.000201000000004, 40.737825999999998)",10011
773,-74.000201,14th St,40.737826,"(-74.000201000000004, 40.737825999999998)",10011
1247,-73.996786,6th Av,40.737334999999995,"(-73.996786, 40.737334999999995)",10011
1248,-73.996786,6th Av,40.737334999999995,"(-73.996786, 40.737334999999995)",10011
1318,-73.998041,23rd St,40.745906,"(-73.998041000000001, 40.745905999999998)",10011
1319,-73.998041,23rd St,40.745906,"(-73.998041000000001, 40.745905999999998)",10011
1320,-73.998041,23rd St,40.745906,"(-73.998041000000001, 40.745905999999998)",10011
1321,-73.998041,23rd St,40.745906,"(-73.998041000000001, 40.745905999999998)",10011
1322,-73.998041,23rd St,40.745906,"(-73.998041000000001, 40.745905999999998)",10011
1323,-73.998041,23rd St,40.745906,"(-73.998041000000001, 40.745905999999998)",10011
1324,-73.998041,23rd St,40.745906,"(-73.998041000000001, 40.745905999999998)",10011
1325,-73.998041,23rd St,40.745906,"(-73.998041000000001, 40.745905999999998)",10011
1326,-73.998041,23rd St,40.745906,"(-73.998041000000001, 40.745905999999998)",10011
1415,-73.996209,14th St,40.738228,"(-73.996208999999993, 40.738227999999999)",10011
1416,-73.996209,14th St,40.738228,"(-73.996208999999993, 40.738227999999999)",10011
1417,-73.996209,14th St,40.738228,"(-73.996208999999993, 40.738227999999999)",10011
1418,-73.996209,14th St,40.738228,"(-73.996208999999993, 40.738227999999999)",10011
1419,-73.996209,14th St,40.738228,"(-73.996208999999993, 40.738227999999999)",10011
1420,-73.996209,14th St,40.738228,"(-73.996208999999993, 40.738227999999999)",10011
1557,-73.995657,23rd St,40.744081,"(-73.995656999999994, 40.744081000000001)",10011
1558,-73.995657,23rd St,40.744081,"(-73.995656999999994, 40.744081000000001)",10011
1559,-73.99787099999999,18th St,40.741040000000005,"(-73.997870999999989, 40.741040000000005)",10011
1560,-73.99787099999999,18th St,40.741040000000005,"(-73.997870999999989, 40.741040000000005)",10011
1561,-73.99787099999999,18th St,40.741040000000005,"(-73.997870999999989, 40.741040000000005)",10011
1562,-73.99787099999999,18th St,40.741040000000005,"(-73.997870999999989, 40.741040000000005)",10011
1563,-74.000201,14th St,40.737826,"(-74.000201000000004, 40.737825999999998)",10011
1564,-74.000201,14th St,40.737826,"(-74.000201000000004, 40.737825999999998)",10011
1565,-74.000201,14th St,40.737826,"(-74.000201000000004, 40.737825999999998)",10011
1566,-74.000201,14th St,40.737826,"(-74.000201000000004, 40.737825999999998)",10011
1751,-74.00169,14th St,40.740893,"(-74.001689999999996, 40.740893)",10011
1752,-74.00169,14th St,40.740893,"(-74.001689999999996, 40.740893)",10011
1753,-74.00169,14th St,40.740893,"(-74.001689999999996, 40.740893)",10011
1780,-74.000201,14th St,40.737826,"(-74.000201000000004, 40.737825999999998)",10011
231,-73.981628,1st Av,40.730953,"(-73.981628000000001, 40.730953)",10009
232,-73.981628,1st Av,40.730953,"(-73.981628000000001, 40.730953)",10009
1253,-73.981628,1st Av,40.730953,"(-73.981628000000001, 40.730953)",10009
1254,-73.981628,1st Av,40.730953,"(-73.981628000000001, 40.730953)",10009
261,-73.899485,East 105th St,40.650573,"(-73.899484999999999, 40.650573000000001)",11236
262,-73.899485,East 105th St,40.650573,"(-73.899484999999999, 40.650573000000001)",11236
263,-73.90185,Canarsie - Rockaway Parkway,40.646654,"(-73.901849999999996, 40.646653999999998)",11236
264,-73.9025,Canarsie - Rockaway Parkway,40.645757,"(-73.902500000000003, 40.645757000000003)",11236
265,-73.901741,Canarsie - Rockaway Parkway,40.645957,"(-73.901741000000001, 40.645957000000003)",11236
266,-73.955827,Franklin Av,40.680596,"(-73.955826999999999, 40.680596000000001)",11238
267,-73.957624,Park Place,40.674772,"(-73.957623999999996, 40.674771999999997)",11238
268,-73.957624,Park Place,40.674772,"(-73.957623999999996, 40.674771999999997)",11238
384,-73.965838,Clinton & Washington Avs,40.683263000000004,"(-73.965838000000005, 40.683263000000004)",11238
385,-73.965838,Clinton & Washington Avs,40.683263000000004,"(-73.965838000000005, 40.683263000000004)",11238
702,-73.96007,Classon Av,40.688873,"(-73.960070000000002, 40.688873000000001)",11238
703,-73.96007,Classon Av,40.688873,"(-73.960070000000002, 40.688873000000001)",11238
704,-73.96007,Classon Av,40.688873,"(-73.960070000000002, 40.688873000000001)",11238
802,-73.971046,Grand Army Plaza,40.675235,"(-73.971046000000001, 40.675235000000001)",11238
803,-73.971046,Grand Army Plaza,40.675235,"(-73.971046000000001, 40.675235000000001)",11238
804,-73.971046,Grand Army Plaza,40.675235,"(-73.971046000000001, 40.675235000000001)",11238
805,-73.971046,Grand Army Plaza,40.675235,"(-73.971046000000001, 40.675235000000001)",11238
806,-73.964375,Eastern Parkway-Brooklyn Museum,40.671987,"(-73.964375000000004, 40.671987000000001)",11238
807,-73.964375,Eastern Parkway-Brooklyn Museum,40.671987,"(-73.964375000000004, 40.671987000000001)",11238
1349,-73.965838,Clinton & Washington Avs,40.683263000000004,"(-73.965838000000005, 40.683263000000004)",11238
1350,-73.965838,Clinton & Washington Avs,40.683263000000004,"(-73.965838000000005, 40.683263000000004)",11238
1351,-73.956848,Franklin Av,40.68138,"(-73.956847999999994, 40.681379999999997)",11238
1769,-73.965838,Clinton & Washington Avs,40.683263000000004,"(-73.965838000000005, 40.683263000000004)",11238
270,-73.919899,Inwood - 207th St,40.868072,"(-73.919899000000001, 40.868071999999998)",10034
271,-73.919899,Inwood - 207th St,40.868072,"(-73.919899000000001, 40.868071999999998)",10034
272,-73.919899,Inwood - 207th St,40.868072,"(-73.919899000000001, 40.868071999999998)",10034
273,-73.919899,Inwood - 207th St,40.868072,"(-73.919899000000001, 40.868071999999998)",10034
723,-73.915279,215th St,40.869444,"(-73.915278999999998, 40.869444000000001)",10034
724,-73.915279,215th St,40.869444,"(-73.915278999999998, 40.869444000000001)",10034
725,-73.918819,207th St,40.864614,"(-73.918818999999999, 40.864614000000003)",10034
726,-73.918819,207th St,40.864614,"(-73.918818999999999, 40.864614000000003)",10034
1271,-73.919899,Inwood - 207th St,40.868072,"(-73.919899000000001, 40.868071999999998)",10034
1272,-73.919899,Inwood - 207th St,40.868072,"(-73.919899000000001, 40.868071999999998)",10034
1515,-73.915279,215th St,40.869444,"(-73.915278999999998, 40.869444000000001)",10034
1516,-73.918819,207th St,40.864614,"(-73.918818999999999, 40.864614000000003)",10034
1777,-73.915279,215th St,40.869444,"(-73.915278999999998, 40.869444000000001)",10034
1853,-73.918819,207th St,40.864614,"(-73.918818999999999, 40.864614000000003)",10034
274,-73.92727099999999,Dyckman St-200th St,40.865491,"(-73.92727099999999, 40.865490999999999)",10040
275,-73.92727099999999,Dyckman St-200th St,40.865491,"(-73.92727099999999, 40.865490999999999)",10040
276,-73.92727099999999,Dyckman St-200th St,40.865491,"(-73.92727099999999, 40.865490999999999)",10040
277,-73.93418,190th St,40.859021999999996,"(-73.934179999999998, 40.859021999999996)",10040
278,-73.93418,190th St,40.859021999999996,"(-73.934179999999998, 40.859021999999996)",10040
727,-73.925536,Dyckman St,40.860531,"(-73.925535999999994, 40.860531000000002)",10040
728,-73.925536,Dyckman St,40.860531,"(-73.925535999999994, 40.860531000000002)",10040
729,-73.929412,191st St,40.855225,"(-73.929411999999999, 40.855224999999997)",10040
730,-73.929412,191st St,40.855225,"(-73.929411999999999, 40.855224999999997)",10040
1273,-73.92727099999999,Dyckman St-200th St,40.865491,"(-73.92727099999999, 40.865490999999999)",10040
1274,-73.92727099999999,Dyckman St-200th St,40.865491,"(-73.92727099999999, 40.865490999999999)",10040
1275,-73.92727099999999,Dyckman St-200th St,40.865491,"(-73.92727099999999, 40.865490999999999)",10040
1276,-73.92727099999999,Dyckman St-200th St,40.865491,"(-73.92727099999999, 40.865490999999999)",10040
279,-73.937969,181st St,40.851695,"(-73.937968999999995, 40.851694999999999)",10033
280,-73.937969,181st St,40.851695,"(-73.937968999999995, 40.851694999999999)",10033
281,-73.939704,175th St,40.847390999999995,"(-73.939704000000006, 40.847390999999995)",10033
282,-73.939704,175th St,40.847390999999995,"(-73.939704000000006, 40.847390999999995)",10033
283,-73.939704,175th St,40.847390999999995,"(-73.939704000000006, 40.847390999999995)",10033
284,-73.939704,175th St,40.847390999999995,"(-73.939704000000006, 40.847390999999995)",10033
285,-73.939704,175th St,40.847390999999995,"(-73.939704000000006, 40.847390999999995)",10033
731,-73.933596,181st St,40.849505,"(-73.933595999999994, 40.849505000000001)",10033
732,-73.933596,181st St,40.849505,"(-73.933595999999994, 40.849505000000001)",10033
1277,-73.937969,181st St,40.851695,"(-73.937968999999995, 40.851694999999999)",10033
1278,-73.937969,181st St,40.851695,"(-73.937968999999995, 40.851694999999999)",10033
1279,-73.937969,181st St,40.851695,"(-73.937968999999995, 40.851694999999999)",10033
1280,-73.939704,175th St,40.847390999999995,"(-73.939704000000006, 40.847390999999995)",10033
1281,-73.939704,175th St,40.847390999999995,"(-73.939704000000006, 40.847390999999995)",10033
286,-73.939561,168th St - Washington Heights,40.840719,"(-73.939560999999998, 40.840719)",10032
287,-73.939892,163rd St - Amsterdam Av,40.836013,"(-73.939892, 40.836013000000001)",10032
288,-73.939892,163rd St - Amsterdam Av,40.836013,"(-73.939892, 40.836013000000001)",10032
289,-73.939892,163rd St - Amsterdam Av,40.836013,"(-73.939892, 40.836013000000001)",10032
290,-73.941514,155th St,40.830518,"(-73.941513999999998, 40.830517999999998)",10032
291,-73.941514,155th St,40.830518,"(-73.941513999999998, 40.830517999999998)",10032
292,-73.941514,155th St,40.830518,"(-73.941513999999998, 40.830517999999998)",10032
293,-73.941514,155th St,40.830518,"(-73.941513999999998, 40.830517999999998)",10032
294,-73.941514,155th St,40.830518,"(-73.941513999999998, 40.830517999999998)",10032
295,-73.941514,155th St,40.830518,"(-73.941513999999998, 40.830517999999998)",10032
733,-73.94489,157th St,40.834041,"(-73.944890000000001, 40.834040999999999)",10032
734,-73.94489,157th St,40.834041,"(-73.944890000000001, 40.834040999999999)",10032
1282,-73.939561,168th St - Washington Heights,40.840719,"(-73.939560999999998, 40.840719)",10032
1283,-73.939561,168th St - Washington Heights,40.840719,"(-73.939560999999998, 40.840719)",10032
1284,-73.939561,168th St - Washington Heights,40.840719,"(-73.939560999999998, 40.840719)",10032
1517,-73.94013299999999,168th St,40.840556,"(-73.940132999999989, 40.840555999999999)",10032
1518,-73.94013299999999,168th St,40.840556,"(-73.940132999999989, 40.840555999999999)",10032
1519,-73.94489,157th St,40.834041,"(-73.944890000000001, 40.834040999999999)",10032
1520,-73.94489,157th St,40.834041,"(-73.944890000000001, 40.834040999999999)",10032
1778,-73.94013299999999,168th St,40.840556,"(-73.940132999999989, 40.840555999999999)",10032
296,-73.944216,145th St,40.824783000000004,"(-73.944215999999997, 40.824783000000004)",10031
297,-73.944216,145th St,40.824783000000004,"(-73.944215999999997, 40.824783000000004)",10031
298,-73.944216,145th St,40.824783000000004,"(-73.944215999999997, 40.824783000000004)",10031
299,-73.944216,145th St,40.824783000000004,"(-73.944215999999997, 40.824783000000004)",10031
300,-73.947649,135th St,40.817894,"(-73.947648999999998, 40.817894000000003)",10031
735,-73.95036,145th St,40.826551,"(-73.950360000000003, 40.826551000000002)",10031
736,-73.953676,137th St-City College,40.822008000000004,"(-73.953676000000002, 40.822008000000004)",10031
737,-73.953676,137th St-City College,40.822008000000004,"(-73.953676000000002, 40.822008000000004)",10031
1285,-73.944216,145th St,40.824783000000004,"(-73.944215999999997, 40.824783000000004)",10031
1286,-73.944216,145th St,40.824783000000004,"(-73.944215999999997, 40.824783000000004)",10031
1287,-73.947649,135th St,40.817894,"(-73.947648999999998, 40.817894000000003)",10031
1288,-73.947649,135th St,40.817894,"(-73.947648999999998, 40.817894000000003)",10031
1289,-73.947649,135th St,40.817894,"(-73.947648999999998, 40.817894000000003)",10031
1290,-73.947649,135th St,40.817894,"(-73.947648999999998, 40.817894000000003)",10031
1291,-73.947649,135th St,40.817894,"(-73.947648999999998, 40.817894000000003)",10031
1521,-73.95036,145th St,40.826551,"(-73.950360000000003, 40.826551000000002)",10031
1522,-73.95036,145th St,40.826551,"(-73.950360000000003, 40.826551000000002)",10031
1523,-73.953676,137th St-City College,40.822008000000004,"(-73.953676000000002, 40.822008000000004)",10031
1524,-73.953676,137th St-City College,40.822008000000004,"(-73.953676000000002, 40.822008000000004)",10031
301,-73.952343,125th St,40.811109,"(-73.952342999999999, 40.811109000000002)",10027
302,-73.952343,125th St,40.811109,"(-73.952342999999999, 40.811109000000002)",10027
303,-73.952343,125th St,40.811109,"(-73.952342999999999, 40.811109000000002)",10027
304,-73.952343,125th St,40.811109,"(-73.952342999999999, 40.811109000000002)",10027
738,-73.958372,125th St,40.815581,"(-73.958371999999997, 40.815581000000002)",10027
739,-73.958372,125th St,40.815581,"(-73.958371999999997, 40.815581000000002)",10027
740,-73.958372,125th St,40.815581,"(-73.958371999999997, 40.815581000000002)",10027
741,-73.958372,125th St,40.815581,"(-73.958371999999997, 40.815581000000002)",10027
1056,-73.945495,125th St,40.807753999999996,"(-73.945494999999994, 40.807753999999996)",10027
1057,-73.945495,125th St,40.807753999999996,"(-73.945494999999994, 40.807753999999996)",10027
1292,-73.952343,125th St,40.811109,"(-73.952342999999999, 40.811109000000002)",10027
1293,-73.952343,125th St,40.811109,"(-73.952342999999999, 40.811109000000002)",10027
1714,-73.945495,125th St,40.807753999999996,"(-73.945494999999994, 40.807753999999996)",10027
1715,-73.945495,125th St,40.807753999999996,"(-73.945494999999994, 40.807753999999996)",10027
305,-73.954882,116th St,40.805085,"(-73.954881999999998, 40.805084999999998)",10026
306,-73.954882,116th St,40.805085,"(-73.954881999999998, 40.805084999999998)",10026
307,-73.958158,Cathedral Parkway-110th St,40.800605,"(-73.958157999999997, 40.800604999999997)",10026
308,-73.958158,Cathedral Parkway-110th St,40.800605,"(-73.958157999999997, 40.800604999999997)",10026
1058,-73.949625,116th St,40.802098,"(-73.949624999999997, 40.802098000000001)",10026
1059,-73.949625,116th St,40.802098,"(-73.949624999999997, 40.802098000000001)",10026
1060,-73.95182199999999,110th St-Central Park North,40.799075,"(-73.951821999999993, 40.799075000000002)",10026
1294,-73.954882,116th St,40.805085,"(-73.954881999999998, 40.805084999999998)",10026
1295,-73.954882,116th St,40.805085,"(-73.954881999999998, 40.805084999999998)",10026
1296,-73.958158,Cathedral Parkway-110th St,40.800605,"(-73.958157999999997, 40.800604999999997)",10026
1716,-73.949625,116th St,40.802098,"(-73.949624999999997, 40.802098000000001)",10026
1717,-73.949625,116th St,40.802098,"(-73.949624999999997, 40.802098000000001)",10026
1718,-73.95182199999999,110th St-Central Park North,40.799075,"(-73.951821999999993, 40.799075000000002)",10026
310,-73.964699,96th St,40.791646,"(-73.964698999999996, 40.791646)",10025
742,-73.96410999999999,116th St-Columbia University,40.807722,"(-73.964109999999991, 40.807721999999998)",10025
743,-73.96410999999999,116th St-Columbia University,40.807722,"(-73.964109999999991, 40.807721999999998)",10025
744,-73.96410999999999,116th St-Columbia University,40.807722,"(-73.964109999999991, 40.807721999999998)",10025
745,-73.96410999999999,116th St-Columbia University,40.807722,"(-73.964109999999991, 40.807721999999998)",10025
746,-73.966847,Cathedral Parkway-110th St,40.803967,"(-73.966847000000001, 40.803967)",10025
747,-73.968379,103rd St,40.799446,"(-73.968378999999999, 40.799446000000003)",10025
748,-73.968379,103rd St,40.799446,"(-73.968378999999999, 40.799446000000003)",10025
749,-73.968379,103rd St,40.799446,"(-73.968378999999999, 40.799446000000003)",10025
750,-73.968379,103rd St,40.799446,"(-73.968378999999999, 40.799446000000003)",10025
1297,-73.964699,96th St,40.791646,"(-73.964698999999996, 40.791646)",10025
1298,-73.964699,96th St,40.791646,"(-73.964698999999996, 40.791646)",10025
1525,-73.96410999999999,116th St-Columbia University,40.807722,"(-73.964109999999991, 40.807721999999998)",10025
1526,-73.966847,Cathedral Parkway-110th St,40.803967,"(-73.966847000000001, 40.803967)",10025
1527,-73.966847,Cathedral Parkway-110th St,40.803967,"(-73.966847000000001, 40.803967)",10025
1528,-73.972323,96th St,40.793919,"(-73.972323000000003, 40.793919000000002)",10025
1779,-73.968379,103rd St,40.799446,"(-73.968378999999999, 40.799446000000003)",10025
1810,-73.972323,96th St,40.793919,"(-73.972323000000003, 40.793919000000002)",10025
1811,-73.972323,96th St,40.793919,"(-73.972323000000003, 40.793919000000002)",10025
1812,-73.972323,96th St,40.793919,"(-73.972323000000003, 40.793919000000002)",10025
1813,-73.972323,96th St,40.793919,"(-73.972323000000003, 40.793919000000002)",10025
1854,-73.972323,96th St,40.793919,"(-73.972323000000003, 40.793919000000002)",10025
318,-73.981736,59th St,40.768296,"(-73.981735999999998, 40.768295999999999)",10023
319,-73.981736,59th St,40.768296,"(-73.981735999999998, 40.768295999999999)",10023
320,-73.981736,59th St,40.768296,"(-73.981735999999998, 40.768295999999999)",10023
321,-73.981736,59th St,40.768296,"(-73.981735999999998, 40.768295999999999)",10023
322,-73.981736,59th St,40.768296,"(-73.981735999999998, 40.768295999999999)",10023
323,-73.981736,59th St,40.768296,"(-73.981735999999998, 40.768295999999999)",10023
324,-73.981736,59th St,40.768296,"(-73.981735999999998, 40.768295999999999)",10023
325,-73.981736,59th St,40.768296,"(-73.981735999999998, 40.768295999999999)",10023
326,-73.981736,59th St,40.768296,"(-73.981735999999998, 40.768295999999999)",10023
327,-73.981736,59th St,40.768296,"(-73.981735999999998, 40.768295999999999)",10023
755,-73.98196999999999,72nd St,40.778453000000006,"(-73.98196999999999, 40.778453000000006)",10023
756,-73.98196999999999,72nd St,40.778453000000006,"(-73.98196999999999, 40.778453000000006)",10023
757,-73.982209,66th St-Lincoln Center,40.77344,"(-73.982208999999997, 40.773440000000001)",10023
758,-73.982209,66th St-Lincoln Center,40.77344,"(-73.982208999999997, 40.773440000000001)",10023
759,-73.982209,66th St-Lincoln Center,40.77344,"(-73.982208999999997, 40.773440000000001)",10023
1304,-73.981736,59th St,40.768296,"(-73.981735999999998, 40.768295999999999)",10023
